Unnamed: 0,Name,Symbol,MarketCap,Price,Country,name,codice,pricecap,price,country
240.0,Bharti Airtel,BHARTIARTL.NS,$59.56 B,$10.00,India,Bharti Airtel,BHARTIARTL.NS,$55.70 B,$9.34,India
241.0,Micron Technology,MU,$59.55 B,$54.59,USA,Micron Technology,MU,$62.12 B,$56.93,USA
242.0,Atlas Copco,ATCO-B.ST,$59.54 B,$11.63,Sweden,Atlas Copco,ATCO-B.ST,$58.92 B,$11.02,Sweden
243.0,Crown Castle,CCI,$59.53 B,$137.48,USA,Crown Castle,CCI,$65.32 B,$150.86,USA
244.0,Airbnb,ABNB,$59.47 B,$93.93,USA,Airbnb,ABNB,$63.55 B,$100.37,USA
245.0,ABB,ABB,$59.45 B,$31.71,Switzerland,ABB,ABB,$62.67 B,$33.58,Switzerland
246.0,Postal Savings Bank of China,601658.SS,$59.41 B,$0.65,China,Postal Savings Bank of China,601658.SS,$65.92 B,$0.72,China
247.0,BMW,BMW.DE,$58.62 B,$88.91,Germany,BMW,BMW.DE,$65.62 B,$99.86,Germany
248.0,UBS,UBS,$58.61 B,$18.42,Switzerland,UBS,UBS,$66.12 B,$20.78,Switzerland
249.0,Scotiabank,BNS,$58.60 B,$49.19,Canada,Scotiabank,BNS,$61.61 B,$51.65,Canada
250.0,The Saudi National Bank,1180.SR,$58.56 B,$13.19,S. Arabia,The Saudi National Bank,1180.SR,$59.23 B,$13.35,S. Arabia
251.0,America Movil,AMX,$58.19 B,$18.35,Mexico,America Movil,AMX,$64.92 B,$20.51,Mexico
252.0,Blackstone Group,BX,$58.19 B,$80.60,USA,Blackstone Group,BX,$61.39 B,$85.04,USA
253.0,Intercontinental Exchange,ICE,$58.05 B,$103.93,USA,Intercontinental Exchange,ICE,$60.11 B,$107.63,USA
254.0,Occidental Petroleum,OXY,$57.87 B,$63.68,USA,Occidental Petroleum,OXY,$59.36 B,$65.31,USA
255.0,KLA,KLAC,$57.56 B,$406.21,USA,KLA,KLAC,$59.52 B,$420.04,USA
256.0,Vinci,DG.PA,$57.30 B,$101.13,France,Vinci,DG.PA,$61.90 B,$109.86,France
257.0,MetLife,MET,$57.15 B,$72.84,USA,MetLife,MET,$56.42 B,$71.92,USA
258.0,Emerson,EMR,$56.90 B,$97.72,USA,Emerson,EMR,$57.01 B,$97.92,USA
259.0,Enel,ENEL.MI,$56.54 B,$5.57,Italy,Enel,ENEL.MI,$63.64 B,$6.26,Italy
260.0,Freeport-McMoRan,FCX,$56.35 B,$39.43,USA,Freeport-McMoRan,FCX,$64.39 B,$45.05,USA
261.0,Truist Financial,TFC,$56.01 B,$42.22,USA,Truist Financial,TFC,$63.11 B,$47.57,USA
262.0,Adani Enterprises,ADANIENT.NS,$55.94 B,$49.07,India,Adani Enterprises,ADANIENT.NS,$50.78 B,$44.55,India
263.0,Westpac Banking,WBC.AX,$55.86 B,$15.98,Australia,Westpac Banking,WBC.AX,$58.29 B,$16.67,Australia
264.0,Thomson Reuters,TRI,$55.77 B,$116.34,Canada,Thomson Reuters,TRI,$56.47 B,$117.80,Canada
265.0,RELX,RELX,$55.40 B,$28.93,UK,RELX,RELX,$55.76 B,$29.14,UK
266.0,KKR & Co.,KKR,$55.38 B,$49.35,USA,KKR & Co.,KKR,$60.60 B,$54.00,USA
267.0,Dollar General,DG,$55.33 B,$247.48,USA,Dollar General,DG,$52.20 B,$233.52,USA
268.0,Uber,UBER,$54.78 B,$27.47,USA,Uber,UBER,$58.71 B,$29.44,USA
269.0,Life Insurance Corporation of India (LIC),LICI.NS,$54.77 B,$8.66,India,Life Insurance Corporation of India (LIC),LICI.NS,$55.21 B,$8.73,India
270.0,Hong Kong Exchanges & Clearing,0388.HK,$54.63 B,$43.09,Hong Kong,Hong Kong Exchanges & Clearing,0388.HK,$59.00 B,$46.54,Hong Kong
271.0,Heineken,HEIA.AS,$54.54 B,$94.66,Netherlands,Heineken,HEIA.AS,$57.26 B,$99.48,Netherlands
272.0,Moody's,MCO,$54.52 B,$297.62,USA,Moody's,MCO,$57.62 B,$314.53,USA
273.0,Bayer,BAYZF,$54.50 B,$55.48,Germany,Bayer,BAYZF,$61.01 B,$62.10,Germany
274.0,General Motors,GM,$54.49 B,$38.36,USA,General Motors,GM,$51.86 B,$36.51,USA
275.0,Mindray,300760.SZ,$54.22 B,$44.20,China,Mindray,300760.SZ,$61.86 B,$51.02,China
276.0,Ford,F,$54.19 B,$13.48,USA,Ford,F,$51.14 B,$12.72,USA
277.0,Midea,000333.SZ,$53.84 B,$7.70,China,Midea,000333.SZ,$60.25 B,$8.61,China
278.0,United Heavy Machinery,OMZZP.ME,$53.58 B,$63.30,Russia,United Heavy Machinery,OMZZP.ME,$53.58 B,$63.30,Russia
279.0,Pioneer Natural Resources,PXD,$53.48 B,$225.12,USA,Pioneer Natural Resources,PXD,$56.78 B,$238.99,USA
280.0,China Telecom,0728.HK,$53.42 B,$0.41,China,China Telecom,0728.HK,$58.05 B,$0.44,China
281.0,Safran,SAF.PA,$53.28 B,$124.95,France,Safran,SAF.PA,$58.68 B,$137.60,France
282.0,Foshan Haitian Flavouring and Food,603288.SS,$53.28 B,$11.50,China,Foshan Haitian Flavouring and Food,603288.SS,$58.83 B,$12.70,China
283.0,Monster Beverage,MNST,$53.20 B,$101.90,USA,Monster Beverage,MNST,$53.29 B,$102.08,USA
284.0,Reckitt Benckiser,RKT.L,$53.13 B,$71.78,UK,Reckitt Benckiser,RKT.L,$52.50 B,$73.36,UK
285.0,Vmware,VMW,$52.98 B,$124.55,USA,Vmware,VMW,$53.41 B,$124.93,USA
286.0,Enterprise Products,EPD,$52.95 B,$24.34,USA,Enterprise Products,EPD,$56.02 B,$25.75,USA
287.0,Keurig Dr Pepper,KDP,$52.88 B,$37.34,USA,Keurig Dr Pepper,KDP,$50.54 B,$35.69,USA
288.0,Public Storage,PSA,$52.86 B,$300.18,USA,Public Storage,PSA,$51.22 B,$290.87,USA
289.0,McKesson,MCK,$52.79 B,$372.31,USA,McKesson,MCK,$54.13 B,$381.81,USA
290.0,Anglo American,AAL.L,$52.69 B,$38.09,UK,Anglo American,AAL.L,$58.17 B,$43.50,UK
291.0,Shin-Etsu Chemical,4063.T,$52.63 B,$130.12,Japan,Shin-Etsu Chemical,4063.T,$51.37 B,$127.00,Japan
292.0,Tokyo Electron,8035.T,$52.38 B,$336.35,Japan,Tokyo Electron,8035.T,$53.07 B,$340.79,Japan
293.0,Industrial Bank,601166.SS,$52.35 B,$2.52,China,Industrial Bank,601166.SS,$56.52 B,$2.72,China
294.0,Rosneft,ROSN.ME,$52.21 B,$5.50,Russia,,,,,
295.0,Marathon Petroleum,MPC,$51.99 B,$110.94,USA,Marathon Petroleum,MPC,$57.14 B,$121.93,USA
296.0,General Mills,GIS,$51.83 B,$87.33,USA,General Mills,GIS,$48.64 B,$82.51,USA
297.0,Sempra Energy,SRE,$51.47 B,$163.75,USA,Sempra Energy,SRE,$50.55 B,$160.83,USA
298.0,ITC,ITC.NS,$51.27 B,$4.13,India,ITC,ITC.NS,$50.44 B,$4.06,India
299.0,Pernod Ricard,RI.PA,$51.24 B,$199.45,France,Pernod Ricard,RI.PA,$54.25 B,$211.83,France
300.0,London Stock Exchange,LS4C.F,$51.19 B,$93.12,UK,London Stock Exchange,LS4C.F,$48.97 B,$91.23,UK
301.0,Charter Communications,CHTR,$51.11 B,$328.34,USA,Charter Communications,CHTR,$60.47 B,$388.47,USA
302.0,Archer Daniels Midland (ADM),ADM,$50.97 B,$92.80,USA,Archer Daniels Midland (ADM),ADM,$48.56 B,$88.40,USA
303.0,O'Reilly Automotive,ORLY,$50.96 B,$814.50,USA,O'Reilly Automotive,ORLY,$51.02 B,$815.47,USA
304.0,Recruit,6098.T,$50.86 B,$31.71,Japan,Recruit,6098.T,$50.72 B,$31.62,Japan
305.0,ENI,E,$50.71 B,$28.79,Italy,ENI,E,$55.40 B,$31.45,Italy
306.0,American Electric Power,AEP,$50.61 B,$98.49,USA,American Electric Power,AEP,$48.73 B,$94.84,USA
307.0,Synopsys,SNPS,$50.60 B,$332.03,USA,Synopsys,SNPS,$50.75 B,$332.97,USA
308.0,Marriott International,MAR,$50.43 B,$159.33,USA,Marriott International,MAR,$51.20 B,$161.78,USA
309.0,Dassault Systèmes,DSY.PA,$50.01 B,$38.07,France,Dassault Systèmes,DSY.PA,$51.56 B,$38.60,France
310.0,Hitachi,6501.T,$49.68 B,$52.97,Japan,Hitachi,6501.T,$46.28 B,$49.35,Japan
311.0,EDF (Electricité de France),EDF.PA,$49.64 B,$12.78,France,EDF (Electricité de France),EDF.PA,$50.67 B,$13.04,France
312.0,Dominion Energy,D,$49.38 B,$59.27,USA,Dominion Energy,D,$52.42 B,$62.92,USA
313.0,Kraft Heinz,KHC,$49.19 B,$40.16,USA,Kraft Heinz,KHC,$51.96 B,$42.42,USA
314.0,LONGi Green Energy Technology,601012.SS,$49.16 B,$6.48,China,LONGi Green Energy Technology,601012.SS,$49.78 B,$6.57,China
315.0,Nintendo,7974.T,$49.02 B,$41.97,Japan,Nintendo,7974.T,$48.95 B,$41.91,Japan
316.0,Santander,SAN,$48.87 B,$2.91,Spain,Santander,SAN,$56.75 B,$3.37,Spain
317.0,Bajaj Finance,BAJFINANCE.NS,$48.84 B,$80.68,India,Bajaj Finance,BAJFINANCE.NS,$44.78 B,$73.98,India
318.0,Deutsche Post,DPW.DE,$48.80 B,$40.07,Germany,Deutsche Post,DPW.DE,$51.58 B,$42.35,Germany
319.0,Shopify,SHOP,$48.64 B,$38.24,Canada,Shopify,SHOP,$49.47 B,$38.89,Canada
320.0,ANZ Bank,ANZ.AX,$48.64 B,$16.25,Australia,ANZ Bank,ANZ.AX,$52.08 B,$17.34,Australia
321.0,Amphenol,APH,$48.63 B,$81.72,USA,Amphenol,APH,$47.82 B,$80.37,USA
322.0,Saudi Telecom Company,7010.SR,$48.54 B,$9.72,S. Arabia,Saudi Telecom Company,7010.SR,$50.47 B,$10.11,S. Arabia
323.0,Palo Alto Networks,PANW,$48.44 B,$160.23,USA,Palo Alto Networks,PANW,$41.98 B,$138.86,USA
324.0,Daikin,6367.T,$48.40 B,$165.39,Japan,Daikin,6367.T,$48.11 B,$164.39,Japan
325.0,The Hershey Company,HSY,$48.40 B,$236.01,USA,The Hershey Company,HSY,$46.47 B,$226.61,USA
326.0,Brookfield Asset Management,BAM,$48.34 B,$29.50,Canada,Brookfield Asset Management,BAM,$13.14 B,$31.89,Canada
327.0,Bank Rakyat Indonesia,BYRA.F,$48.34 B,$0.29,Indonesia,Bank Rakyat Indonesia,BYRA.F,$45.31 B,$0.28,Indonesia
328.0,Mitsubishi Corporation,8058.T,$48.29 B,$32.99,Japan,Mitsubishi Corporation,8058.T,$48.33 B,$33.10,Japan
329.0,Snowflake,SNOW,$47.98 B,$149.20,USA,Snowflake,SNOW,$45.30 B,$140.87,USA
330.0,NetEase,NTES,$47.93 B,$72.98,China,NetEase,NTES,$58.03 B,$88.36,China
331.0,Takeda Pharmaceutical,TAK,$47.91 B,$15.41,Japan,Takeda Pharmaceutical,TAK,$50.05 B,$16.10,Japan
332.0,Phillips 66,PSX,$47.86 B,$101.28,USA,Phillips 66,PSX,$48.69 B,$103.03,USA
333.0,DexCom,DXCM,$47.68 B,$121.49,USA,DexCom,DXCM,$42.57 B,$108.47,USA
334.0,Adani Total Gas,ATGL.NS,$47.63 B,$43.31,India,Adani Total Gas,ATGL.NS,$50.52 B,$45.92,India
335.0,Adyen,ADYEN.AS,$47.51 B,"$1,534",Netherlands,Adyen,ADYEN.AS,$45.32 B,"$1,463",Netherlands
336.0,Southern Copper,SCCO,$47.38 B,$61.29,USA,Southern Copper,SCCO,$59.57 B,$77.06,USA
337.0,Oriental Land,4661.T,$47.27 B,$144.32,Japan,Oriental Land,4661.T,$48.22 B,$147.25,Japan
338.0,Stellantis,STLA,$47.26 B,$14.71,Netherlands,Stellantis,STLA,$49.55 B,$15.42,Netherlands
339.0,Hikvision,002415.SZ,$47.26 B,$5.01,China,Hikvision,002415.SZ,$48.79 B,$5.17,China
340.0,Centene,CNC,$46.99 B,$83.00,USA,Centene,CNC,$43.62 B,$77.04,USA
341.0,Sberbank,SBER.ME,$46.99 B,$2.09,Russia,,,,,
342.0,Kimberly-Clark,KMB,$46.94 B,$139.10,USA,Kimberly-Clark,KMB,$46.17 B,$136.83,USA
343.0,Edwards Lifesciences,EW,$46.87 B,$75.82,USA,Edwards Lifesciences,EW,$48.41 B,$78.31,USA
344.0,Sumitomo Mitsui Financial Group,SMFG,$46.78 B,$6.83,Japan,Sumitomo Mitsui Financial Group,SMFG,$61.44 B,$9.03,Japan
345.0,Novatek,NVTK.ME,$46.65 B,$15.54,Russia,,,,,
346.0,Cintas,CTAS,$46.63 B,$459.28,USA,Cintas,CTAS,$45.61 B,$448.92,USA
347.0,Itōchū Shōji,8001.T,$46.59 B,$31.76,Japan,Itōchū Shōji,8001.T,$45.79 B,$31.22,Japan
348.0,American International Group,AIG,$46.55 B,$62.66,USA,American International Group,AIG,$47.85 B,$64.41,USA
349.0,Roper Technologies,ROP,$46.53 B,$438.79,USA,Roper Technologies,ROP,$47.82 B,$450.98,USA
350.0,Ambev,ABEV,$46.38 B,$2.85,Brazil,Ambev,ABEV,$42.77 B,$2.71,Brazil
351.0,Mitsui Bussan,8031.T,$46.37 B,$29.89,Japan,Mitsui Bussan,8031.T,$45.36 B,$29.24,Japan
352.0,FedEx,FDX,$46.33 B,$178.07,USA,FedEx,FDX,$47.60 B,$188.63,USA
353.0,Alimentation Couche-Tard,ATD.TO,$46.32 B,$45.94,Canada,Alimentation Couche-Tard,ATD.TO,$46.90 B,$47.04,Canada
354.0,National Grid,NGG,$46.22 B,$63.14,UK,National Grid,NGG,$46.43 B,$63.15,UK
355.0,Bank of Communications,601328.SS,$46.20 B,$0.68,China,Bank of Communications,601328.SS,$50.03 B,$0.72,China
356.0,Valero Energy,VLO,$46.15 B,$119.73,USA,Valero Energy,VLO,$52.48 B,$136.13,USA
357.0,Workday,WDAY,$46.07 B,$179.29,USA,Workday,WDAY,$42.95 B,$167.15,USA
358.0,Woodside Energy,WDS,$45.96 B,$24.21,Australia,Woodside Energy,WDS,$49.02 B,$25.82,Australia
359.0,Foxconn (Hon Hai Precision Industry),2317.TW,$45.80 B,$3.30,Taiwan,Foxconn (Hon Hai Precision Industry),2317.TW,$44.90 B,$3.24,Taiwan
360.0,Johnson Controls,JCI,$45.70 B,$66.55,Ireland,Johnson Controls,JCI,$47.26 B,$68.83,Ireland
361.0,Agilent Technologies,A,$45.66 B,$154.81,USA,Agilent Technologies,A,$46.45 B,$156.92,USA
362.0,Munich RE (Münchener Rück),MUV2.DE,$45.64 B,$326.52,Germany,Munich RE (Münchener Rück),MUV2.DE,$48.76 B,$348.83,Germany
363.0,BASF,BAS.DE,$45.62 B,$49.68,Germany,BASF,BAS.DE,$52.95 B,$57.66,Germany
364.0,Cadence Design Systems,CDNS,$45.39 B,$165.47,USA,Cadence Design Systems,CDNS,$46.43 B,$169.26,USA
365.0,Enphase Energy,ENPH,$45.23 B,$332.80,USA,Enphase Energy,ENPH,$33.41 B,$245.83,USA
366.0,BioNTech,BNTX,$45.15 B,$186.05,Germany,BioNTech,BNTX,$35.20 B,$145.05,Germany
367.0,Macquarie,MQG.AX,$45.12 B,$116.74,Australia,Macquarie,MQG.AX,$48.48 B,$125.42,Australia
368.0,Kotak Mahindra Bank,KOTAKBANK.NS,$44.96 B,$22.64,India,Kotak Mahindra Bank,KOTAKBANK.NS,$43.62 B,$21.97,India
369.0,Simon Property Group,SPG,$44.80 B,$119.71,USA,Simon Property Group,SPG,$46.99 B,$125.57,USA
370.0,Samsung Biologics,207940.KS,$44.75 B,$628.87,S. Korea,Samsung Biologics,207940.KS,$46.42 B,$652.26,S. Korea
371.0,Universal Music Group,UMG.AS,$44.66 B,$24.64,Netherlands,Universal Music Group,UMG.AS,$46.62 B,$25.24,Netherlands
372.0,NXP Semiconductors,NXPI,$44.45 B,$171.57,Netherlands,NXP Semiconductors,NXPI,$44.52 B,$171.82,Netherlands
373.0,Motorola Solutions,MSI,$44.44 B,$265.83,USA,Motorola Solutions,MSI,$44.47 B,$266.01,USA
374.0,AutoZone,AZO,$44.36 B,"$2,360",USA,AutoZone,AZO,$44.45 B,"$2,369",USA
375.0,Paychex,PAYX,$44.21 B,$122.67,USA,Paychex,PAYX,$43.36 B,$120.31,USA
376.0,Constellation Brands,STZ,$44.19 B,$239.55,USA,Constellation Brands,STZ,$41.52 B,$225.00,USA
377.0,ING,ING,$44.09 B,$12.01,Netherlands,ING,ING,$49.74 B,$13.70,Netherlands
378.0,Corteva,CTVA,$44.08 B,$61.70,USA,Corteva,CTVA,$44.81 B,$62.72,USA
379.0,Aflac,AFL,$43.76 B,$70.39,USA,Aflac,AFL,$45.29 B,$72.85,USA
380.0,The Travelers Companies,TRV,$43.73 B,$186.64,USA,The Travelers Companies,TRV,$45.44 B,$193.92,USA
381.0,MercadoLibre,MELI,$43.62 B,$867.30,gentina,MercadoLibre,MELI,$54.46 B,"$1,083",Argentina
382.0,Infineon,IFX.DE,$43.53 B,$33.43,Germany,Infineon,IFX.DE,$44.98 B,$34.55,Germany
383.0,Autodesk,ADSK,$43.16 B,$200.06,USA,Autodesk,ADSK,$43.28 B,$200.59,USA
384.0,Chugai Pharmaceutical,4519.T,$43.13 B,$26.23,Japan,Chugai Pharmaceutical,4519.T,$41.06 B,$24.97,Japan
385.0,Fidelity National Information Services,FIS,$42.96 B,$72.41,USA,Fidelity National Information Services,FIS,$41.38 B,$69.75,USA
386.0,Republic Services,RSG,$42.95 B,$135.93,USA,Republic Services,RSG,$39.46 B,$124.89,USA
387.0,Maaden,1211.SR,$42.95 B,$17.45,S. Arabia,Maaden,1211.SR,$48.12 B,$19.55,S. Arabia
388.0,Ecolab,ECL,$42.84 B,$150.44,USA,Ecolab,ECL,$43.98 B,$154.43,USA
389.0,Fortescue,FMG.AX,$42.72 B,$13.88,Australia,Fortescue,FMG.AX,$47.90 B,$15.56,Australia
390.0,Chipotle Mexican Grill,CMG,$42.64 B,"$1,538",USA,Chipotle Mexican Grill,CMG,$42.26 B,"$1,525",USA
391.0,Block,SQ,$42.61 B,$71.25,USA,Block,SQ,$42.85 B,$71.65,USA
392.0,Exelon Corporation,EXC,$42.55 B,$42.82,USA,Exelon Corporation,EXC,$43.10 B,$43.38,USA
393.0,lululemon athletica,LULU,$42.50 B,$333.33,Canada,lululemon athletica,LULU,$40.22 B,$315.47,Canada
394.0,Fortinet,FTNT,$42.39 B,$54.27,USA,Fortinet,FTNT,$38.17 B,$48.87,USA
395.0,TC Energy,TRP,$42.33 B,$42.33,Canada,TC Energy,TRP,$42.83 B,$42.79,Canada
396.0,Itaú Unibanco,ITUB,$42.22 B,$4.36,Brazil,Itaú Unibanco,ITUB,$48.71 B,$5.03,Brazil
397.0,Maybank,MLYBY,$42.18 B,$7.00,Malaysia,Maybank,MLYBY,$24.48 B,$3.87,Malaysia
398.0,SK Hynix,000660.KS,$42.14 B,$61.28,S. Korea,SK Hynix,000660.KS,$47.68 B,$69.35,S. Korea
399.0,Hess,HES,$41.97 B,$136.16,USA,Hess,HES,$46.92 B,$152.21,USA
400.0,Intesa Sanpaolo,ISP.MI,$41.97 B,$2.20,Italy,Intesa Sanpaolo,ISP.MI,$47.34 B,$2.48,Italy
401.0,Suncor Energy,SU,$41.96 B,$31.11,Canada,Suncor Energy,SU,$43.76 B,$32.44,Canada
402.0,Microchip Technology,MCHP,$41.86 B,$76.11,USA,Microchip Technology,MCHP,$41.20 B,$74.92,USA
403.0,Tokio Marine,8766.T,$41.78 B,$20.81,Japan,Tokio Marine,8766.T,$42.26 B,$21.05,Japan
404.0,Compass Group,CPG.L,$41.72 B,$23.77,UK,Compass Group,CPG.L,$41.02 B,$23.28,UK
405.0,Sysco,SYY,$41.62 B,$82.14,USA,Sysco,SYY,$40.70 B,$80.33,USA
406.0,Biogen,BIIB,$41.62 B,$289.05,USA,Biogen,BIIB,$41.47 B,$288.04,USA
407.0,BCE,BCE,$41.53 B,$45.55,Canada,BCE,BCE,$42.58 B,$46.66,Canada
408.0,L3Harris Technologies,LHX,$41.51 B,$218.04,USA,L3Harris Technologies,LHX,$37.53 B,$197.16,USA
409.0,Baidu,BIDU,$41.19 B,$119.22,China,Baidu,BIDU,$48.02 B,$138.98,China
410.0,S.F. Express,002352.SZ,$41.12 B,$8.40,China,S.F. Express,002352.SZ,$44.63 B,$9.12,China
411.0,Wanhua Chemical,600309.SS,$41.12 B,$13.10,China,Wanhua Chemical,600309.SS,$44.73 B,$14.25,China
412.0,Williams Companies,WMB,$41.08 B,$33.72,USA,Williams Companies,WMB,$39.97 B,$32.81,USA
413.0,OCBC Bank,O39.SI,$41.08 B,$9.14,Singapore,OCBC Bank,O39.SI,$42.99 B,$9.57,Singapore
414.0,Ferrari,RACE,$41.07 B,$225.18,Italy,Ferrari,RACE,$43.03 B,$235.92,Italy
415.0,Budweiser APAC,1876.HK,$40.97 B,$3.09,Hong Kong,Budweiser APAC,1876.HK,$43.58 B,$3.29,Hong Kong
416.0,Honda,HMC,$40.83 B,$24.07,Japan,Honda,HMC,$39.89 B,$23.58,Japan
417.0,CITIC Securities,600030.SS,$40.78 B,$2.91,China,CITIC Securities,600030.SS,$45.28 B,$3.21,China
418.0,Arthur J. Gallagher & Co.,AJG,$40.71 B,$193.11,USA,Arthur J. Gallagher & Co.,AJG,$41.44 B,$196.55,USA
419.0,Kinder Morgan,KMI,$40.70 B,$18.11,USA,Kinder Morgan,KMI,$42.36 B,$18.85,USA
420.0,Trane Technologies,TT,$40.65 B,$176.54,Ireland,Trane Technologies,TT,$42.21 B,$183.31,Ireland
421.0,Cheniere Energy,LNG,$40.58 B,$163.20,USA,Cheniere Energy,LNG,$38.91 B,$156.51,USA
421.0,Cheniere Energy,LNG,$40.58 B,$163.20,USA,Cheniere Energy,CQP,$27.63 B,$57.10,USA
620.0,Cheniere Energy,CQP,$28.31 B,$58.49,USA,Cheniere Energy,LNG,$38.91 B,$156.51,USA
620.0,Cheniere Energy,CQP,$28.31 B,$58.49,USA,Cheniere Energy,CQP,$27.63 B,$57.10,USA
422.0,Realty Income,O,$40.55 B,$64.66,USA,Realty Income,O,$43.70 B,$66.19,USA
423.0,Devon Energy,DVN,$40.47 B,$61.92,USA,Devon Energy,DVN,$41.56 B,$63.59,USA
424.0,Ross Stores,ROST,$40.43 B,$117.42,USA,Ross Stores,ROST,$41.32 B,$120.01,USA
425.0,Denso,6902.T,$40.26 B,$53.66,Japan,Denso,6902.T,$37.83 B,$50.43,Japan
426.0,Arista Networks,ANET,$40.25 B,$130.99,USA,Arista Networks,ANET,$35.33 B,$115.00,USA
427.0,Nornickel,GMKN.ME,$40.20 B,$261.66,Russia,,,,,
428.0,Lukoil,LKOH.ME,$39.92 B,$61.21,Russia,,,,,
429.0,MSCI,MSCI,$39.85 B,$498.48,USA,MSCI,MSCI,$40.39 B,$505.24,USA
430.0,IQVIA,IQV,$39.78 B,$214.21,USA,IQVIA,IQV,$41.26 B,$222.14,USA
431.0,Apollo Global Management,APO,$39.64 B,$66.08,USA,Apollo Global Management,APO,$41.82 B,$69.71,USA
432.0,Nutrien,NTR,$39.56 B,$76.06,Canada,Nutrien,NTR,$39.13 B,$75.17,Canada
433.0,Ørsted,DOGEF,$39.48 B,$93.94,Denmark,Ørsted,DOGEF,$41.36 B,$98.41,Denmark
434.0,TE Connectivity,TEL,$39.41 B,$124.25,Switzerland,TE Connectivity,TEL,$39.41 B,$124.24,Switzerland
435.0,Sika,SIKA.SW,$39.32 B,$256.83,Switzerland,Sika,SIKA.SW,$41.73 B,$272.54,Switzerland
436.0,Xcel Energy,XEL,$38.99 B,$71.25,USA,Xcel Energy,XEL,$38.94 B,$71.17,USA
437.0,Adani Green Energy,ADANIGREEN.NS,$38.88 B,$24.54,India,Adani Green Energy,ADANIGREEN.NS,$40.74 B,$25.72,India
438.0,Sun Hung Kai Properties,0016.HK,$38.84 B,$13.40,Hong Kong,Sun Hung Kai Properties,0016.HK,$40.30 B,$13.91,Hong Kong
439.0,Nordea Bank,NDA-FI.HE,$38.54 B,$10.55,Finland,Nordea Bank,NDA-FI.HE,$42.53 B,$11.55,Finland
440.0,Atlassian,TEAM,$38.28 B,$149.85,Australia,Atlassian,TEAM,$37.81 B,$148.00,Australia
441.0,UOB,U11.SI,$38.20 B,$22.81,Singapore,UOB,U11.SI,$37.55 B,$22.43,Singapore
442.0,Zijin Mining,601899.SS,$38.14 B,$1.47,China,Zijin Mining,601899.SS,$44.70 B,$1.72,China
443.0,Parker-Hannifin,PH,$38.13 B,$296.99,USA,Parker-Hannifin,PH,$40.76 B,$317.49,USA
444.0,Lloyds Banking Group,LYG,$38.01 B,$2.26,UK,Lloyds Banking Group,LYG,$40.54 B,$2.41,UK
445.0,Nucor,NUE,$37.95 B,$147.93,USA,Nucor,NUE,$40.42 B,$157.56,USA
446.0,Volvo Group,VOLVF,$37.93 B,$19.03,Sweden,Volvo Group,VOLVF,$39.24 B,$19.42,Sweden
447.0,Kuaishou Technology,1024.HK,$37.93 B,$8.84,China,Kuaishou Technology,1024.HK,$39.62 B,$9.16,China
448.0,Neste,NESTE.HE,$37.56 B,$48.90,Finland,Neste,NESTE.HE,$37.82 B,$49.24,Finland
449.0,Prudential Financial,PRU,$37.56 B,$102.07,USA,Prudential Financial,PRU,$37.16 B,$101.00,USA
450.0,CIBC,CM,$37.50 B,$41.39,Canada,CIBC,CM,$39.62 B,$43.67,Canada
451.0,Newmont,NEM,$37.39 B,$47.11,USA,Newmont,NEM,$43.13 B,$54.35,USA
452.0,East Money Information,300059.SZ,$37.34 B,$2.83,China,East Money Information,300059.SZ,$44.41 B,$3.36,China
453.0,Larsen & Toubro,LT.NS,$37.27 B,$26.52,India,Larsen & Toubro,LT.NS,$36.96 B,$26.30,India
454.0,Las Vegas Sands,LVS,$37.25 B,$48.75,USA,Las Vegas Sands,LVS,$42.00 B,$54.97,USA
455.0,Muyuan Foods,002714.SZ,$37.06 B,$6.96,China,Muyuan Foods,002714.SZ,$40.83 B,$7.46,China
456.0,Jardine Matheson,J36.SI,$37.02 B,$51.35,Hong Kong,Jardine Matheson,J36.SI,$36.44 B,$50.55,Hong Kong
457.0,Japan Tobacco,2914.T,$36.99 B,$20.72,Japan,Japan Tobacco,2914.T,$34.93 B,$19.69,Japan
458.0,Yum! Brands,YUM,$36.96 B,$131.22,USA,Yum! Brands,YUM,$36.68 B,$130.22,USA
459.0,Prudential,PUK,$36.95 B,$26.88,UK,Prudential,PUK,$43.65 B,$31.75,UK
460.0,Maersk,DP4A.F,$36.90 B,"$2,069",Denmark,Maersk,DP4A.F,$38.22 B,"$2,129",Denmark
461.0,Capital One,COF,$36.87 B,$96.60,USA,Capital One,COF,$39.25 B,$102.85,USA
462.0,Hoya,7741.T,$36.86 B,$103.44,Japan,Hoya,7741.T,$36.17 B,$101.49,Japan
463.0,7-Eleven,3382.T,$36.86 B,$41.74,Japan,7-Eleven,3382.T,$41.02 B,$46.45,Japan
464.0,Lonza,LONN.SW,$36.83 B,$496.50,Switzerland,Lonza,LONN.SW,$39.95 B,$538.50,Switzerland
465.0,Hilton Worldwide,HLT,$36.79 B,$136.05,USA,Hilton Worldwide,HLT,$37.02 B,$136.88,USA
466.0,Wesfarmers,WES.AX,$36.76 B,$32.41,Australia,Wesfarmers,WES.AX,$38.50 B,$33.94,Australia
467.0,Carrier,CARR,$36.62 B,$43.80,USA,Carrier,CARR,$38.35 B,$45.87,USA
468.0,Banco Santander Brasil,BSBR,$36.52 B,$4.90,Brazil,Banco Santander Brasil,BSBR,$43.57 B,$5.86,Brazil
